stage,point_id,x,y
1,1152,11.0,52.0
1,1153,11.0,53.0
1,1154,11.0,54.0
1,1155,11.0,55.0
1,1156,11.0,56.0
1,1157,11.0,57.0
1,1158,11.0,58.0
1,1159,11.0,59.0
1,1160,11.0,60.0
1,1161,11.0,61.0
1,1162,11.0,62.0
1,1163,11.0,63.0
1,1164,11.0,64.0
1,1165,11.0,65.0
1,1166,11.0,66.0
1,1167,11.0,67.0
1,1168,11.0,68.0
1,1169,11.0,69.0
1,1170,11.0,70.0
1,1171,11.0,71.0
1,1172,11.0,72.0
1,1173,11.0,73.0
1,1174,11.0,74.0
1,1175,11.0,75.0
1,1176,11.0,76.0
1,1177,11.0,77.0
1,1178,11.0,78.0
1,1179,11.0,79.0
1,1180,11.0,80.0
1,1181,11.0,81.0
1,1182,11.0,82.0
1,1183,11.0,83.0
1,1184,11.0,84.0
1,1185,11.0,85.0
1,1186,11.0,86.0
1,1187,11.0,87.0
1,1188,11.0,88.0
1,1189,11.0,89.0
1,1190,11.0,90.0
1,1191,11.0,91.0
1,1192,11.0,92.0
1,1193,11.0,93.0
1,1194,11.0,94.0
1,1195,11.0,95.0
1,1196,11.0,96.0
1,1197,11.0,97.0
1,1198,11.0,98.0
1,1199,11.0,99.0
1,1200,12.0,0.0
1,1201,12.0,1.0
1,1202,12.0,2.0
1,1203,12.0,3.0
1,1204,12.0,4.0
1,1205,12.0,5.0
1,1206,12.0,6.0
1,1207,12.0,7.0
1,1208,12.0,8.0
1,1209,12.0,9.0
1,1210,12.0,10.0
1,1211,12.0,11.0
1,1212,12.0,12.0
1,1213,12.0,13.0
1,1214,12.0,14.0
1,1215,12.0,15.0
1,1216,12.0,16.0
1,1217,12.0,17.0
1,1218,12.0,18.0
1,1219,12.0,19.0
1,1220,12.0,20.0
1,1221,12.0,21.0
1,1222,12.0,22.0
1,1223,12.0,23.0
1,1224,12.0,24.0
1,1225,12.0,25.0
1,1226,12.0,26.0
1,1227,12.0,27.0
1,1228,12.0,28.0
1,1229,12.0,29.0
1,1230,12.0,30.0
1,1231,12.0,31.0
1,1232,12.0,32.0
1,1233,12.0,33.0
1,1234,12.0,34.0
1,1235,12.0,35.0
1,1236,12.0,36.0
1,1237,12.0,37.0
1,1238,12.0,38.0
1,1239,12.0,39.0
1,1240,12.0,40.0
1,1241,12.0,41.0
1,1242,12.0,42.0
1,1243,12.0,43.0
1,1244,12.0,44.0
1,1245,12.0,45.0
1,1246,12.0,46.0
1,1247,12.0,47.0
1,1248,12.0,48.0
1,1249,12.0,49.0
1,1250,12.0,50.0
1,1251,12.0,51.0
1,1252,12.0,52.0
1,1253,12.0,53.0
1,1254,12.0,54.0
1,1255,12.0,55.0
1,1256,12.0,56.0
1,1257,12.0,57.0
1,1258,12.0,58.0
1,1259,12.0,59.0
1,1260,12.0,60.0
1,1261,12.0,61.0
1,1262,12.0,62.0
1,1263,12.0,63.0
1,1264,12.0,64.0
1,1265,12.0,65.0
1,1266,12.0,66.0
1,1267,12.0,67.0
1,1268,12.0,68.0
1,1269,12.0,69.0
1,1270,12.0,70.0
1,1271,12.0,71.0
1,1272,12.0,72.0
1,1273,12.0,73.0
1,1274,12.0,74.0
1,1275,12.0,75.0
1,1276,12.0,76.0
1,1277,12.0,77.0
1,1278,12.0,78.0
1,1279,12.0,79.0
1,1280,12.0,80.0
1,1281,12.0,81.0
1,1282,12.0,82.0
1,1283,12.0,83.0
1,1284,12.0,84.0
1,1285,12.0,85.0
1,1286,12.0,86.0
1,1287,12.0,87.0
1,1288,12.0,88.0
1,1289,12.0,89.0
1,1290,12.0,90.0
1,1291,12.0,91.0
1,1292,12.0,92.0
1,1293,12.0,93.0
1,1294,12.0,94.0
1,1295,12.0,95.0
1,1296,12.0,96.0
1,1297,12.0,97.0
1,1298,12.0,98.0
1,1299,12.0,99.0
1,1300,13.0,0.0
1,1301,13.0,1.0
1,1302,13.0,2.0
1,1303,13.0,3.0
1,1304,13.0,4.0
1,1305,13.0,5.0
1,1306,13.0,6.0
1,1307,13.0,7.0
1,1308,13.0,8.0
1,1309,13.0,9.0
1,1310,13.0,10.0
1,1311,13.0,11.0
1,1312,13.0,12.0
1,1313,13.0,13.0
1,1314,13.0,14.0
1,1315,13.0,15.0
1,1316,13.0,16.0
1,1317,13.0,17.0
1,1318,13.0,18.0
1,1319,13.0,19.0
1,1320,13.0,20.0
1,1321,13.0,21.0
1,1322,13.0,22.0
1,1323,13.0,23.0
1,1324,13.0,24.0
1,1325,13.0,25.0
1,1326,13.0,26.0
1,1327,13.0,27.0
1,1328,13.0,28.0
1,1329,13.0,29.0
1,1330,13.0,30.0
1,1331,13.0,31.0
1,1332,13.0,32.0
1,1333,13.0,33.0
1,1334,13.0,34.0
1,1335,13.0,35.0
1,1336,13.0,36.0
1,1337,13.0,37.0
1,1338,13.0,38.0
1,1339,13.0,39.0
1,1340,13.0,40.0
1,1341,13.0,41.0
1,1342,13.0,42.0
1,1343,13.0,43.0
1,1344,13.0,44.0
1,1345,13.0,45.0
1,1346,13.0,46.0
1,1347,13.0,47.0
1,1348,13.0,48.0
1,1349,13.0,49.0
1,1350,13.0,50.0
1,1351,13.0,51.0
1,1352,13.0,52.0
1,1353,13.0,53.0
1,1354,13.0,54.0
1,1355,13.0,55.0
1,1356,13.0,56.0
1,1357,13.0,57.0
1,1358,13.0,58.0
1,1359,13.0,59.0
1,1360,13.0,60.0
1,1361,13.0,61.0
1,1362,13.0,62.0
1,1363,13.0,63.0
1,1364,13.0,64.0
1,1365,13.0,65.0
1,1366,13.0,66.0
1,1367,13.0,67.0
1,1368,13.0,68.0
1,1369,13.0,69.0
1,1370,13.0,70.0
1,1371,13.0,71.0
1,1372,13.0,72.0
1,1373,13.0,73.0
1,1374,13.0,74.0
1,1375,13.0,75.0
1,1376,13.0,76.0
1,1377,13.0,77.0
1,1378,13.0,78.0
1,1379,13.0,79.0
1,1380,13.0,80.0
1,1381,13.0,81.0
1,1382,13.0,82.0
1,1383,13.0,83.0
1,1384,13.0,84.0
1,1385,13.0,85.0
1,1386,13.0,86.0
1,1387,13.0,87.0
1,1388,13.0,88.0
1,1389,13.0,89.0
1,1390,13.0,90.0
1,1391,13.0,91.0
1,1392,13.0,92.0
1,1393,13.0,93.0
1,1394,13.0,94.0
1,1395,13.0,95.0
1,1396,13.0,96.0
1,1397,13.0,97.0
1,1398,13.0,98.0
1,1399,13.0,99.0
1,1400,14.0,0.0
1,1401,14.0,1.0
1,1402,14.0,2.0
1,1403,14.0,3.0
1,1404,14.0,4.0
1,1405,14.0,5.0
1,1406,14.0,6.0
1,1407,14.0,7.0
1,1408,14.0,8.0
1,1409,14.0,9.0
1,1410,14.0,10.0
1,1411,14.0,11.0
1,1412,14.0,12.0
1,1413,14.0,13.0
1,1414,14.0,14.0
1,1415,14.0,15.0
1,1416,14.0,16.0
1,1417,14.0,17.0
1,1418,14.0,18.0
1,1419,14.0,19.0
1,1420,14.0,20.0
1,1421,14.0,21.0
1,1422,14.0,22.0
1,1423,14.0,23.0
1,1424,14.0,24.0
1,1425,14.0,25.0
1,1426,14.0,26.0
1,1427,14.0,27.0
1,1428,14.0,28.0
1,1429,14.0,29.0
1,1430,14.0,30.0
1,1431,14.0,31.0
1,1432,14.0,32.0
1,1433,14.0,33.0
1,1434,14.0,34.0
1,1435,14.0,35.0
1,1436,14.0,36.0
1,1437,14.0,37.0
1,1438,14.0,38.0
1,1439,14.0,39.0
1,1440,14.0,40.0
1,1441,14.0,41.0
1,1442,14.0,42.0
1,1443,14.0,43.0
1,1444,14.0,44.0
1,1445,14.0,45.0
1,1446,14.0,46.0
1,1447,14.0,47.0
1,1448,14.0,48.0
1,1449,14.0,49.0
1,1450,14.0,50.0
1,1451,14.0,51.0
1,1452,14.0,52.0
1,1453,14.0,53.0
1,1454,14.0,54.0
1,1455,14.0,55.0
1,1456,14.0,56.0
1,1457,14.0,57.0
1,1458,14.0,58.0
1,1459,14.0,59.0
1,1460,14.0,60.0
1,1461,14.0,61.0
1,1462,14.0,62.0
1,1463,14.0,63.0
1,1464,14.0,64.0
1,1465,14.0,65.0
1,1466,14.0,66.0
1,1467,14.0,67.0
1,1468,14.0,68.0
1,1469,14.0,69.0
1,1470,14.0,70.0
1,1471,14.0,71.0
1,1472,14.0,72.0
1,1473,14.0,73.0
1,1474,14.0,74.0
1,1475,14.0,75.0
1,1476,14.0,76.0
1,1477,14.0,77.0
1,1478,14.0,78.0
1,1479,14.0,79.0
1,1480,14.0,80.0
1,1481,14.0,81.0
1,1482,14.0,82.0
1,1483,14.0,83.0
1,1484,14.0,84.0
1,1485,14.0,85.0
1,1486,14.0,86.0
1,1487,14.0,87.0
1,1488,14.0,88.0
1,1489,14.0,89.0
1,1490,14.0,90.0
1,1491,14.0,91.0
1,1492,14.0,92.0
1,1493,14.0,93.0
1,1494,14.0,94.0
1,1495,14.0,95.0
1,1496,14.0,96.0
1,1497,14.0,97.0
1,1498,14.0,98.0
1,1499,14.0,99.0
1,1500,15.0,0.0
1,1501,15.0,1.0
1,1502,15.0,2.0
1,1503,15.0,3.0
1,1504,15.0,4.0
1,1505,15.0,5.0
1,1506,15.0,6.0
1,1507,15.0,7.0
1,1508,15.0,8.0
1,1509,15.0,9.0
1,1510,15.0,10.0
1,1511,15.0,11.0
1,1512,15.0,12.0
1,1513,15.0,13.0
1,1514,15.0,14.0
1,1515,15.0,15.0
1,1516,15.0,16.0
1,1517,15.0,17.0
1,1518,15.0,18.0
1,1519,15.0,19.0
1,1520,15.0,20.0
1,1521,15.0,21.0
1,1522,15.0,22.0
1,1523,15.0,23.0
1,1524,15.0,24.0
1,1525,15.0,25.0
1,1526,15.0,26.0
1,1527,15.0,27.0
1,1528,15.0,28.0
1,1529,15.0,29.0
1,1530,15.0,30.0
1,1531,15.0,31.0
1,1532,15.0,32.0
1,1533,15.0,33.0
1,1534,15.0,34.0
1,1535,15.0,35.0
1,1536,15.0,36.0
1,1537,15.0,37.0
1,1538,15.0,38.0
1,1539,15.0,39.0
1,1540,15.0,40.0
1,1541,15.0,41.0
1,1542,15.0,42.0
1,1543,15.0,43.0
1,1544,15.0,44.0
1,1545,15.0,45.0
1,1546,15.0,46.0
1,1547,15.0,47.0
1,1548,15.0,48.0
1,1549,15.0,49.0
1,1550,15.0,50.0
1,1551,15.0,51.0
1,1552,15.0,52.0
1,1553,15.0,53.0
1,1554,15.0,54.0
1,1555,15.0,55.0
1,1556,15.0,56.0
1,1557,15.0,57.0
1,1558,15.0,58.0
1,1559,15.0,59.0
1,1560,15.0,60.0
1,1561,15.0,61.0
1,1562,15.0,62.0
1,1563,15.0,63.0
1,1564,15.0,64.0
1,1565,15.0,65.0
1,1566,15.0,66.0
1,1567,15.0,67.0
1,1568,15.0,68.0
1,1569,15.0,69.0
1,1570,15.0,70.0
1,1571,15.0,71.0
1,1572,15.0,72.0
1,1573,15.0,73.0
1,1574,15.0,74.0
1,1575,15.0,75.0
1,1576,15.0,76.0
1,1577,15.0,77.0
1,1578,15.0,78.0
1,1579,15.0,79.0
1,1580,15.0,80.0
1,1581,15.0,81.0
1,1582,15.0,82.0
1,1583,15.0,83.0
1,1584,15.0,84.0
1,1585,15.0,85.0
1,1586,15.0,86.0
1,1587,15.0,87.0
1,1588,15.0,88.0
1,1589,15.0,89.0
1,1590,15.0,90.0
1,1591,15.0,91.0
1,1592,15.0,92.0
1,1593,15.0,93.0
1,1594,15.0,94.0
1,1595,15.0,95.0
1,1596,15.0,96.0
1,1597,15.0,97.0
1,1598,15.0,98.0
1,1599,15.0,99.0
1,1600,16.0,0.0
1,1601,16.0,1.0
1,1602,16.0,2.0
1,1603,16.0,3.0
1,1604,16.0,4.0
1,1605,16.0,5.0
1,1606,16.0,6.0
1,1607,16.0,7.0
1,1608,16.0,8.0
1,1609,16.0,9.0
1,1610,16.0,10.0
1,1611,16.0,11.0
1,1612,16.0,12.0
1,1613,16.0,13.0
1,1614,16.0,14.0
1,1615,16.0,15.0
1,1616,16.0,16.0
1,1617,16.0,17.0
1,1618,16.0,18.0
1,1619,16.0,19.0
1,1620,16.0,20.0
1,1621,16.0,21.0
1,1622,16.0,22.0
1,1623,16.0,23.0
1,1624,16.0,24.0
1,1625,16.0,25.0
1,1626,16.0,26.0
1,1627,16.0,27.0
1,1628,16.0,28.0
1,1629,16.0,29.0
1,1630,16.0,30.0
1,1631,16.0,31.0
1,1632,16.0,32.0
1,1633,16.0,33.0
1,1634,16.0,34.0
1,1635,16.0,35.0
1,1636,16.0,36.0
1,1637,16.0,37.0
1,1638,16.0,38.0
1,1639,16.0,39.0
1,1640,16.0,40.0
1,1641,16.0,41.0
1,1642,16.0,42.0
1,1643,16.0,43.0
1,1644,16.0,44.0
1,1645,16.0,45.0
1,1646,16.0,46.0
1,1647,16.0,47.0
1,1648,16.0,48.0
1,1649,16.0,49.0
1,1650,16.0,50.0
1,1651,16.0,51.0
1,1652,16.0,52.0
1,1653,16.0,53.0
1,1654,16.0,54.0
1,1655,16.0,55.0
1,1656,16.0,56.0
1,1657,16.0,57.0
1,1658,16.0,58.0
1,1659,16.0,59.0
1,1660,16.0,60.0
1,1661,16.0,61.0
1,1662,16.0,62.0
1,1663,16.0,63.0
1,1664,16.0,64.0
1,1665,16.0,65.0
1,1666,16.0,66.0
1,1667,16.0,67.0
1,1668,16.0,68.0
1,1669,16.0,69.0
1,1670,16.0,70.0
1,1671,16.0,71.0
1,1672,16.0,72.0
1,1673,16.0,73.0
1,1674,16.0,74.0
1,1675,16.0,75.0
1,1676,16.0,76.0
1,1677,16.0,77.0
1,1678,16.0,78.0
1,1679,16.0,79.0
1,1680,16.0,80.0
1,1681,16.0,81.0
1,1682,16.0,82.0
1,1683,16.0,83.0
1,1684,16.0,84.0
1,1685,16.0,85.0
1,1686,16.0,86.0
1,1687,16.0,87.0
1,1688,16.0,88.0
1,1689,16.0,89.0
1,1690,16.0,90.0
1,1691,16.0,91.0
1,1692,16.0,92.0
1,1693,16.0,93.0
1,1694,16.0,94.0
1,1695,16.0,95.0
1,1696,16.0,96.0
1,1697,16.0,97.0
1,1698,16.0,98.0
1,1699,16.0,99.0
1,1700,17.0,0.0
1,1701,17.0,1.0
1,1702,17.0,2.0
1,1703,17.0,3.0
1,1704,17.0,4.0
1,1705,17.0,5.0
1,1706,17.0,6.0
1,1707,17.0,7.0
1,1708,17.0,8.0
1,1709,17.0,9.0
1,1710,17.0,10.0
1,1711,17.0,11.0
1,1712,17.0,12.0
1,1713,17.0,13.0
1,1714,17.0,14.0
1,1715,17.0,15.0
1,1716,17.0,16.0
1,1717,17.0,17.0
1,1718,17.0,18.0
1,1719,17.0,19.0
1,1720,17.0,20.0
1,1721,17.0,21.0
1,1722,17.0,22.0
1,1723,17.0,23.0
1,1724,17.0,24.0
1,1725,17.0,25.0
1,1726,17.0,26.0
1,1727,17.0,27.0
1,1728,17.0,28.0
1,1729,17.0,29.0
1,1730,17.0,30.0
1,1731,17.0,31.0
1,1732,17.0,32.0
1,1733,17.0,33.0
1,1734,17.0,34.0
1,1735,17.0,35.0
1,1736,17.0,36.0
1,1737,17.0,37.0
1,1738,17.0,38.0
1,1739,17.0,39.0
1,1740,17.0,40.0
1,1741,17.0,41.0
1,1742,17.0,42.0
1,1743,17.0,43.0
1,1744,17.0,44.0
1,1745,17.0,45.0
1,1746,17.0,46.0
1,1747,17.0,47.0
1,1748,17.0,48.0
1,1749,17.0,49.0
1,1750,17.0,50.0
1,1751,17.0,51.0
1,1752,17.0,52.0
1,1753,17.0,53.0
1,1754,17.0,54.0
1,1755,17.0,55.0
1,1756,17.0,56.0
1,1757,17.0,57.0
1,1758,17.0,58.0
1,1759,17.0,59.0
1,1760,17.0,60.0
1,1761,17.0,61.0
1,1762,17.0,62.0
1,1763,17.0,63.0
1,1764,17.0,64.0
1,1765,17.0,65.0
1,1766,17.0,66.0
1,1767,17.0,67.0
1,1768,17.0,68.0
1,1769,17.0,69.0
1,1770,17.0,70.0
1,1771,17.0,71.0
1,1772,17.0,72.0
1,1773,17.0,73.0
1,1774,17.0,74.0
1,1775,17.0,75.0
1,1776,17.0,76.0
1,1777,17.0,77.0
1,1778,17.0,78.0
1,1779,17.0,79.0
1,1780,17.0,80.0
1,1781,17.0,81.0
1,1782,17.0,82.0
1,1783,17.0,83.0
1,1784,17.0,84.0
1,1785,17.0,85.0
1,1786,17.0,86.0
1,1787,17.0,87.0
1,1788,17.0,88.0
1,1789,17.0,89.0
1,1790,17.0,90.0
1,1791,17.0,91.0
1,1792,17.0,92.0
1,1793,17.0,93.0
1,1794,17.0,94.0
1,1795,17.0,95.0
1,1796,17.0,96.0
1,1797,17.0,97.0
1,1798,17.0,98.0
1,1799,17.0,99.0
1,1800,18.0,0.0
1,1801,18.0,1.0
1,1802,18.0,2.0
1,1803,18.0,3.0
1,1804,18.0,4.0
1,1805,18.0,5.0
1,1806,18.0,6.0
1,1807,18.0,7.0
1,1808,18.0,8.0
1,1809,18.0,9.0
1,1810,18.0,10.0
1,1811,18.0,11.0
1,1812,18.0,12.0
1,1813,18.0,13.0
1,1814,18.0,14.0
1,1815,18.0,15.0
1,1816,18.0,16.0
1,1817,18.0,17.0
1,1818,18.0,18.0
1,1819,18.0,19.0
1,1820,18.0,20.0
1,1821,18.0,21.0
1,1822,18.0,22.0
1,1823,18.0,23.0
1,1824,18.0,24.0
1,1825,18.0,25.0
1,1826,18.0,26.0
1,1827,18.0,27.0
1,1828,18.0,28.0
1,1829,18.0,29.0
1,1830,18.0,30.0
1,1831,18.0,31.0
1,1832,18.0,32.0
1,1833,18.0,33.0
1,1834,18.0,34.0
1,1835,18.0,35.0
1,1836,18.0,36.0
1,1837,18.0,37.0
1,1838,18.0,38.0
1,1839,18.0,39.0
1,1840,18.0,40.0
1,1841,18.0,41.0
1,1842,18.0,42.0
1,1843,18.0,43.0
1,1844,18.0,44.0
1,1845,18.0,45.0
1,1846,18.0,46.0
1,1847,18.0,47.0
1,1848,18.0,48.0
1,1849,18.0,49.0
1,1850,18.0,50.0
1,1851,18.0,51.0
1,1852,18.0,52.0
1,1853,18.0,53.0
1,1854,18.0,54.0
1,1855,18.0,55.0
1,1856,18.0,56.0
1,1857,18.0,57.0
1,1858,18.0,58.0
1,1859,18.0,59.0
1,1860,18.0,60.0
1,1861,18.0,61.0
1,1862,18.0,62.0
1,1863,18.0,63.0
1,1864,18.0,64.0
1,1865,18.0,65.0
1,1866,18.0,66.0
1,1867,18.0,67.0
1,1868,18.0,68.0
1,1869,18.0,69.0
1,1870,18.0,70.0
1,1871,18.0,71.0
1,1872,18.0,72.0
1,1873,18.0,73.0
1,1874,18.0,74.0
1,1875,18.0,75.0
1,1876,18.0,76.0
1,1877,18.0,77.0
1,1878,18.0,78.0
1,1879,18.0,79.0
1,1880,18.0,80.0
1,1881,18.0,81.0
1,1882,18.0,82.0
1,1883,18.0,83.0
1,1884,18.0,84.0
1,1885,18.0,85.0
1,1886,18.0,86.0
1,1887,18.0,87.0
1,1888,18.0,88.0
1,1889,18.0,89.0
1,1890,18.0,90.0
1,1891,18.0,91.0
1,1892,18.0,92.0
1,1893,18.0,93.0
1,1894,18.0,94.0
1,1895,18.0,95.0
1,1896,18.0,96.0
1,1897,18.0,97.0
1,1898,18.0,98.0
1,1899,18.0,99.0
1,1900,19.0,0.0
1,1901,19.0,1.0
1,1902,19.0,2.0
1,1903,19.0,3.0
1,1904,19.0,4.0
1,1905,19.0,5.0
1,1906,19.0,6.0
1,1907,19.0,7.0
1,1908,19.0,8.0
1,1909,19.0,9.0
1,1910,19.0,10.0
1,1911,19.0,11.0
1,1912,19.0,12.0
1,1913,19.0,13.0
1,1914,19.0,14.0
1,1915,19.0,15.0
1,1916,19.0,16.0
1,1917,19.0,17.0
1,1918,19.0,18.0
1,1919,19.0,19.0
1,1920,19.0,20.0
1,1921,19.0,21.0
1,1922,19.0,22.0
1,1923,19.0,23.0
1,1924,19.0,24.0
1,1925,19.0,25.0
1,1926,19.0,26.0
1,1927,19.0,27.0
1,1928,19.0,28.0
1,1929,19.0,29.0
1,1930,19.0,30.0
1,1931,19.0,31.0
1,1932,19.0,32.0
1,1933,19.0,33.0
1,1934,19.0,34.0
1,1935,19.0,35.0
1,1936,19.0,36.0
1,1937,19.0,37.0
1,1938,19.0,38.0
1,1939,19.0,39.0
1,1940,19.0,40.0
1,1941,19.0,41.0
1,1942,19.0,42.0
1,1943,19.0,43.0
1,1944,19.0,44.0
1,1945,19.0,45.0
1,1946,19.0,46.0
1,1947,19.0,47.0
1,1948,19.0,48.0
1,1949,19.0,49.0
1,1950,19.0,50.0
1,1951,19.0,51.0
1,1952,19.0,52.0
1,1953,19.0,53.0
1,1954,19.0,54.0
1,1955,19.0,55.0
1,1956,19.0,56.0
1,1957,19.0,57.0
1,1958,19.0,58.0
1,1959,19.0,59.0
1,1960,19.0,60.0
1,1961,19.0,61.0
1,1962,19.0,62.0
1,1963,19.0,63.0
1,1964,19.0,64.0
1,1965,19.0,65.0
1,1966,19.0,66.0
1,1967,19.0,67.0
1,1968,19.0,68.0
1,1969,19.0,69.0
1,1970,19.0,70.0
1,1971,19.0,71.0
1,1972,19.0,72.0
1,1973,19.0,73.0
1,1974,19.0,74.0
1,1975,19.0,75.0
1,1976,19.0,76.0
1,1977,19.0,77.0
1,1978,19.0,78.0
1,1979,19.0,79.0
1,1980,19.0,80.0
1,1981,19.0,81.0
1,1982,19.0,82.0
1,1983,19.0,83.0
1,1984,19.0,84.0
1,1985,19.0,85.0
1,1986,19.0,86.0
1,1987,19.0,87.0
1,1988,19.0,88.0
1,1989,19.0,89.0
1,1990,19.0,90.0
1,1991,19.0,91.0
1,1992,19.0,92.0
1,1993,19.0,93.0
1,1994,19.0,94.0
1,1995,19.0,95.0
1,1996,19.0,96.0
1,1997,19.0,97.0
1,1998,19.0,98.0
1,1999,19.0,99.0
1,2000,20.0,0.0
1,2001,20.0,1.0
1,2002,20.0,2.0
1,2003,20.0,3.0
1,2004,20.0,4.0
1,2005,20.0,5.0
1,2006,20.0,6.0
1,2007,20.0,7.0
1,2008,20.0,8.0
1,2009,20.0,9.0
1,2010,20.0,10.0
1,2011,20.0,11.0
1,2012,20.0,12.0
1,2013,20.0,13.0
1,2014,20.0,14.0
1,2015,20.0,15.0
1,2016,20.0,16.0
1,2017,20.0,17.0
1,2018,20.0,18.0
1,2019,20.0,19.0
1,2020,20.0,20.0
1,2021,20.0,21.0
1,2022,20.0,22.0
1,2023,20.0,23.0
1,2024,20.0,24.0
1,2025,20.0,25.0
1,2026,20.0,26.0
1,2027,20.0,27.0
1,2028,20.0,28.0
1,2029,20.0,29.0
1,2030,20.0,30.0
1,2031,20.0,31.0
1,2032,20.0,32.0
1,2033,20.0,33.0
1,2034,20.0,34.0
1,2035,20.0,35.0
1,2036,20.0,36.0
1,2037,20.0,37.0
1,2038,20.0,38.0
1,2039,20.0,39.0
1,2040,20.0,40.0
1,2041,20.0,41.0
1,2042,20.0,42.0
1,2043,20.0,43.0
1,2044,20.0,44.0
1,2045,20.0,45.0
1,2046,20.0,46.0
1,2047,20.0,47.0
1,2048,20.0,48.0
1,2049,20.0,49.0
1,2050,20.0,50.0
1,2051,20.0,51.0
1,2052,20.0,52.0
1,2053,20.0,53.0
1,2054,20.0,54.0
1,2055,20.0,55.0
1,2056,20.0,56.0
1,2057,20.0,57.0
1,2058,20.0,58.0
1,2059,20.0,59.0
1,2060,20.0,60.0
1,2061,20.0,61.0
1,2062,20.0,62.0
1,2063,20.0,63.0
1,2064,20.0,64.0
1,2065,20.0,65.0
1,2066,20.0,66.0
1,2067,20.0,67.0
1,2068,20.0,68.0
1,2069,20.0,69.0
1,2070,20.0,70.0
1,2071,20.0,71.0
1,2072,20.0,72.0
1,2073,20.0,73.0
1,2074,20.0,74.0
1,2075,20.0,75.0
1,2076,20.0,76.0
1,2077,20.0,77.0
1,2078,20.0,78.0
1,2079,20.0,79.0
1,2080,20.0,80.0
1,2081,20.0,81.0
1,2082,20.0,82.0
1,2083,20.0,83.0
1,2084,20.0,84.0
1,2085,20.0,85.0
1,2086,20.0,86.0
1,2087,20.0,87.0
1,2088,20.0,88.0
1,2089,20.0,89.0
1,2090,20.0,90.0
1,2091,20.0,91.0
1,2092,20.0,92.0
1,2093,20.0,93.0
1,2094,20.0,94.0
1,2095,20.0,95.0
1,2096,20.0,96.0
1,2097,20.0,97.0
1,2098,20.0,98.0
1,2099,20.0,99.0
1,2100,21.0,0.0
1,2101,21.0,1.0
1,2102,21.0,2.0
1,2103,21.0,3.0
1,2104,21.0,4.0
1,2105,21.0,5.0
1,2106,21.0,6.0
1,2107,21.0,7.0
1,2108,21.0,8.0
1,2109,21.0,9.0
1,2110,21.0,10.0
1,2111,21.0,11.0
1,2112,21.0,12.0
1,2113,21.0,13.0
1,2114,21.0,14.0
1,2115,21.0,15.0
1,2116,21.0,16.0
1,2117,21.0,17.0
1,2118,21.0,18.0
1,2119,21.0,19.0
1,2120,21.0,20.0
1,2121,21.0,21.0
1,2122,21.0,22.0
1,2123,21.0,23.0
1,2124,21.0,24.0
1,2125,21.0,25.0
1,2126,21.0,26.0
1,2127,21.0,27.0
1,2128,21.0,28.0
1,2129,21.0,29.0
1,2130,21.0,30.0
1,2131,21.0,31.0
1,2132,21.0,32.0
1,2133,21.0,33.0
1,2134,21.0,34.0
1,2135,21.0,35.0
1,2136,21.0,36.0
1,2137,21.0,37.0
1,2138,21.0,38.0
1,2139,21.0,39.0
1,2140,21.0,40.0
1,2141,21.0,41.0
1,2142,21.0,42.0
1,2143,21.0,43.0
1,2144,21.0,44.0
1,2145,21.0,45.0
1,2146,21.0,46.0
1,2147,21.0,47.0
1,2148,21.0,48.0
1,2149,21.0,49.0
1,2150,21.0,50.0
1,2151,21.0,51.0
1,2152,21.0,52.0
1,2153,21.0,53.0
1,2154,21.0,54.0
1,2155,21.0,55.0
1,2156,21.0,56.0
1,2157,21.0,57.0
1,2158,21.0,58.0
1,2159,21.0,59.0
1,2160,21.0,60.0
1,2161,21.0,61.0
1,2162,21.0,62.0
1,2163,21.0,63.0
1,2164,21.0,64.0
1,2165,21.0,65.0
1,2166,21.0,66.0
1,2167,21.0,67.0
1,2168,21.0,68.0
1,2169,21.0,69.0
1,2170,21.0,70.0
1,2171,21.0,71.0
1,2172,21.0,72.0
1,2173,21.0,73.0
1,2174,21.0,74.0
1,2175,21.0,75.0
1,2176,21.0,76.0
1,2177,21.0,77.0
1,2178,21.0,78.0
1,2179,21.0,79.0
1,2180,21.0,80.0
1,2181,21.0,81.0
1,2182,21.0,82.0
1,2183,21.0,83.0
1,2184,21.0,84.0
1,2185,21.0,85.0
1,2186,21.0,86.0
1,2187,21.0,87.0
1,2188,21.0,88.0
1,2189,21.0,89.0
1,2190,21.0,90.0
1,2191,21.0,91.0
1,2192,21.0,92.0
1,2193,21.0,93.0
1,2194,21.0,94.0
1,2195,21.0,95.0
1,2196,21.0,96.0
1,2197,21.0,97.0
1,2198,21.0,98.0
1,2199,21.0,99.0
1,2200,22.0,0.0
1,2201,22.0,1.0
1,2202,22.0,2.0
1,2203,22.0,3.0
1,2204,22.0,4.0
1,2205,22.0,5.0
1,2206,22.0,6.0
1,2207,22.0,7.0
1,2208,22.0,8.0
1,2209,22.0,9.0
1,2210,22.0,10.0
1,2211,22.0,11.0
1,2212,22.0,12.0
1,2213,22.0,13.0
1,2214,22.0,14.0
1,2215,22.0,15.0
1,2216,22.0,16.0
1,2217,22.0,17.0
1,2218,22.0,18.0
1,2219,22.0,19.0
1,2220,22.0,20.0
1,2221,22.0,21.0
1,2222,22.0,22.0
1,2223,22.0,23.0
1,2224,22.0,24.0
1,2225,22.0,25.0
1,2226,22.0,26.0
1,2227,22.0,27.0
